Label,S1_Temp,S2_Temp,S3_Temp,S4_Temp,S1_Light,S2_Light,S3_Light,S4_Light,S1_Sound,S2_Sound,S3_Sound,S4_Sound,S5_CO2,S5_CO2_Slope,S6_PIR,S7_PIR
0,25.44,25.44,25.06,25.56,0,0,0,0,0.08,0.04,0.06,0.09,370,-0.215384615385,0,0
0,25.19,25.19,24.88,25.81,14,14,60,44,0.09,0.05,0.06,0.1,355,0.0,0,0
0,25.25,25.25,24.75,25.63,0,0,0,0,0.08,0.05,0.06,0.09,355,0.0,0,0
0,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.04,0.06,0.1,355,0.0,0,0
0,25.13,25.13,24.63,25.31,0,0,3,2,0.1,0.06,0.06,0.1,350,-0.00384615384615,0,0
3,26.25,26.56,25.94,26.38,150,235,180,10,0.63,0.72,2.29,0.43,1085,2.50769230769,1,1
0,25.63,25.69,25.31,25.88,0,0,0,0,0.07,0.05,0.06,0.06,575,-1.80384615385,0,0
0,25.13,25.19,24.75,25.63,10,11,49,35,0.08,0.05,0.06,0.06,355,0.0961538461538,0,0
0,25.06,25.06,24.63,25.19,6,7,32,21,0.07,0.05,0.05,0.08,345,0.0,0,0
0,25.44,25.44,25.19,26.06,0,0,0,0,0.08,0.05,0.07,0.09,350,0.0153846153846,0,0
0,25.88,26.0,25.56,26.13,0,0,0,0,0.07,0.05,0.05,0.07,855,-3.52307692308,0,0
0,25.44,25.44,25.19,26.0,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0192307692308,0,0
0,25.25,25.25,24.75,25.56,0,0,0,0,0.07,0.05,0.06,0.09,355,0.0,0,0
0,25.06,25.13,24.56,25.13,1,0,7,5,0.08,0.06,0.06,0.09,350,0.0,0,0
3,25.81,26.06,25.75,25.88,3,4,21,13,0.39,0.37,0.12,0.1,720,2.46538461538,1,1
0,25.31,25.38,24.88,25.75,0,0,0,0,0.06,0.05,0.06,0.06,365,0.0,0,0
0,25.44,25.44,25.31,26.19,2,2,12,9,0.08,0.05,0.06,0.1,350,-0.0192307692308,0,0
0,25.19,25.19,24.69,25.56,0,0,0,0,0.07,0.06,0.07,0.1,355,0.0,0,0
0,25.06,25.06,24.56,25.19,0,0,4,2,0.08,0.05,0.06,0.09,345,0.0,0,0
0,25.56,25.56,25.13,25.88,0,0,0,0,0.07,0.05,0.05,0.06,435,-1.21538461538,0,0
0,25.44,25.44,25.25,26.19,0,0,5,4,0.07,0.05,0.06,0.1,350,0.0,0,0
1,24.94,24.75,24.56,25.38,121,34,53,40,0.08,0.19,0.06,0.06,390,0.769230769231,0,0
0,25.31,25.31,25.19,25.94,17,20,75,54,0.07,0.06,0.06,0.1,355,0.0,0,0
0,25.44,25.44,25.0,25.75,0,0,0,0,0.06,0.04,0.06,0.06,385,-0.288461538462,0,0
3,25.94,27.81,25.69,26.19,163,248,267,68,0.55,0.82,2.23,0.28,845,3.03076923077,1,1
0,25.31,25.31,24.94,25.44,0,0,0,0,0.07,0.05,0.06,0.09,350,-0.265384615385,0,0
0,25.25,25.25,24.81,25.25,0,0,0,0,0.07,0.04,0.05,0.09,345,0.0,0,0
0,25.38,25.38,24.88,25.75,0,0,0,0,0.06,0.04,0.06,0.06,365,0.0,0,0
0,25.94,26.13,25.81,26.38,16,20,94,58,0.07,0.04,0.07,0.07,760,-3.31538461538,0,0
0,25.44,25.44,25.0,25.56,0,0,0,0,0.07,0.04,0.06,0.06,375,0.0,0,0
0,25.38,25.38,25.0,25.81,0,0,0,0,0.07,0.05,0.07,0.09,355,0.0,0,0
1,25.63,25.31,25.19,25.88,123,37,69,49,0.77,0.21,0.25,0.15,375,0.242307692308,1,0
0,25.38,25.38,25.31,26.0,18,22,78,57,0.08,0.05,0.06,0.1,355,0.0,0,0
3,26.25,26.13,25.81,26.38,150,236,186,11,0.21,0.23,0.1,0.07,805,1.27307692308,0,0
0,25.25,25.31,25.13,25.88,16,19,71,51,0.07,0.05,0.06,0.11,355,0.0,0,0
0,25.63,25.63,25.19,25.81,0,0,0,0,0.07,0.05,0.05,0.06,505,-2.06153846154,0,0
0,25.56,25.56,25.19,25.63,0,0,0,0,0.07,0.05,0.05,0.08,500,-1.80769230769,0,0
0,25.31,25.38,24.88,25.75,0,0,0,0,0.07,0.05,0.05,0.1,355,0.0,0,0
2,25.94,26.31,25.81,25.94,142,228,6,7,0.33,0.44,0.16,0.09,845,0.703846153846,0,1
0,25.38,25.38,24.94,25.75,0,0,0,0,0.08,0.05,0.06,0.09,355,0.0,0,0
0,25.19,25.19,24.63,25.44,0,0,0,0,0.08,0.05,0.06,0.06,360,0.0,0,0
0,25.13,25.13,24.56,25.44,5,6,31,20,0.07,0.05,0.06,0.06,360,0.0,0,0
0,25.19,25.19,24.69,25.56,0,0,0,0,0.08,0.05,0.06,0.06,360,-0.0461538461538,0,0
0,25.31,25.31,25.19,25.94,17,20,75,54,0.07,0.05,0.06,0.1,355,0.0,0,0
0,25.31,25.38,24.94,25.75,0,0,0,0,0.07,0.05,0.07,0.06,375,0.0,0,0
3,25.69,26.38,25.56,25.75,9,8,32,29,0.1,0.23,0.14,0.08,445,2.53461538462,0,0
0,25.13,25.13,24.69,25.69,10,10,46,31,0.08,0.06,0.08,0.06,355,0.130769230769,0,0
0,25.19,25.19,24.63,25.44,0,0,0,0,0.08,0.05,0.05,0.06,360,0.0,0,0
0,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.05,0.06,0.09,355,0.0,0,0
0,25.44,25.44,25.25,26.06,0,0,4,2,0.08,0.05,0.06,0.11,350,0.0,0,0
0,25.06,25.06,24.63,25.25,6,6,32,22,0.08,0.09,0.06,0.1,350,0.0,0,0
0,25.0,25.06,24.63,25.5,8,9,41,28,0.08,0.04,0.06,0.1,355,0.0,0,0
2,25.94,26.31,25.81,25.94,142,228,5,7,0.2,0.68,0.11,0.12,825,-0.115384615385,0,1
3,25.75,26.06,25.69,25.88,5,6,22,20,0.08,0.05,0.14,0.1,605,2.90384615385,0,0
0,25.38,25.38,24.88,25.75,0,0,0,0,0.07,0.05,0.07,0.06,365,0.0,0,0
0,25.19,25.19,24.94,25.75,12,14,54,38,0.08,0.04,0.06,0.09,355,0.0,0,0
0,25.31,25.38,25.25,26.0,19,23,81,59,0.08,0.05,0.06,0.1,355,0.0,0,0
0,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0
0,26.0,25.88,25.63,26.13,0,0,0,0,0.07,0.04,0.06,0.07,905,-3.14230769231,0,0
0,25.13,25.19,24.63,25.25,0,0,0,0,0.08,0.04,0.06,0.09,345,0.0,0,0
0,25.63,25.63,25.31,25.69,0,0,0,0,0.07,0.05,0.05,0.09,545,-2.13076923077,0,0
0,25.13,25.19,24.56,25.44,0,0,0,0,0.07,0.05,0.06,0.06,360,0.0961538461538,0,0
0,25.06,25.06,24.69,25.31,6,7,34,22,0.07,0.05,0.07,0.11,350,0.0,0,0
0,25.06,25.13,24.5,25.5,5,5,24,16,0.07,0.05,0.05,0.07,360,0.0,0,0
3,26.31,26.31,25.94,26.38,148,234,178,10,0.61,0.19,0.16,0.11,970,4.17307692308,1,0
0,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0
0,25.06,25.0,24.44,25.31,1,1,7,5,0.08,0.05,0.05,0.06,355,0.0,0,0
0,25.13,25.19,24.75,25.19,0,0,0,0,0.07,0.04,0.05,0.09,345,0.0,0,0
0,25.38,25.38,24.94,25.75,0,0,0,0,0.06,0.05,0.07,0.06,375,-0.296153846154,0,0
0,25.31,25.31,24.94,25.44,0,0,0,0,0.08,0.05,0.05,0.09,345,0.0,0,0
0,25.06,25.13,24.69,25.63,10,10,48,33,0.08,0.05,0.06,0.06,355,-0.0461538461538,0,0
3,26.19,25.88,25.94,26.38,149,240,180,12,0.08,0.06,0.2,0.07,835,1.81923076923,1,1
0,25.56,25.56,25.25,25.69,0,0,0,0,0.07,0.05,0.05,0.09,520,-2.07307692308,0,0
2,25.69,28.5,25.19,26.06,156,243,80,60,0.08,0.05,0.06,0.06,645,0.861538461538,0,0
0,25.06,25.0,24.44,25.31,2,2,11,7,0.08,0.05,0.06,0.06,355,0.0153846153846,0,0
0,25.44,25.44,24.94,25.69,0,0,0,0,0.07,0.04,0.06,0.06,370,0.0,0,0
0,25.44,25.38,24.94,25.69,0,0,0,0,0.06,0.05,0.06,0.06,370,0.0,0,0
0,25.19,25.19,24.69,25.56,0,0,0,0,0.08,0.05,0.07,0.06,360,0.0,0,0
0,25.25,25.19,24.69,25.56,0,0,0,0,0.06,0.05,0.06,0.06,360,-0.0576923076923,0,0
0,25.13,25.13,24.56,25.31,0,0,0,0,0.08,0.05,0.06,0.06,360,0.0,0,0
0,25.44,25.44,25.25,26.06,0,0,0,0,0.08,0.05,0.05,0.09,350,0.0,0,0
0,25.25,25.31,24.88,25.38,0,0,0,0,0.07,0.04,0.05,0.09,345,0.0,0,0
0,25.06,25.13,24.63,25.38,6,6,33,23,0.08,0.05,0.06,0.11,350,0.0,0,0
0,25.38,25.44,25.0,25.81,0,0,0,0,0.07,0.05,0.06,0.11,355,0.0,0,0
0,25.38,25.38,25.0,25.5,0,0,0,0,0.07,0.05,0.06,0.09,365,-0.0884615384615,0,0
3,26.19,27.31,26.06,26.38,164,251,269,70,0.79,0.31,0.28,0.16,965,1.79615384615,0,1
0,26.19,26.13,25.94,26.31,0,0,0,0,3.88,3.4,3.65,1.8,1030,-0.392307692308,0,1
2,26.25,26.25,26.0,26.31,113,18,178,7,0.08,0.06,0.42,0.09,1045,-0.669230769231,0,0
0,25.25,25.31,24.75,25.69,0,0,0,0,0.08,0.06,0.06,0.1,355,0.0,0,0
0,25.13,25.13,24.56,25.19,0,0,0,0,0.08,0.05,0.05,0.08,345,0.0,0,0
0,25.25,25.31,24.88,25.31,0,0,0,0,0.07,0.05,0.05,0.09,345,0.0,0,0
0,26.19,26.13,25.94,26.31,0,0,0,0,0.07,0.05,0.07,0.06,1030,0.161538461538,0,0
0,25.44,25.44,25.25,26.13,0,0,2,1,0.07,0.05,0.06,0.1,350,0.0,0,0
0,25.06,25.06,24.56,25.19,0,0,1,1,0.08,0.05,0.05,0.09,345,0.0,0,0
3,26.31,26.63,26.0,26.44,149,235,180,10,3.39,0.39,0.19,0.17,1165,3.25769230769,1,0
0,25.44,25.44,25.13,26.06,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0384615384615,0,0
3,25.56,26.19,25.5,25.69,10,10,53,33,0.27,0.17,0.21,0.09,375,0.0461538461538,1,1
0,25.13,25.13,24.56,25.19,0,0,5,3,0.07,0.05,0.06,0.1,350,-0.115384615385,0,0
0,25.44,25.44,24.94,25.69,0,0,0,0,0.07,0.04,0.07,0.06,365,-0.153846153846,0,0
0,25.19,25.19,24.69,25.31,0,0,0,0,0.08,0.04,0.06,0.09,345,0.0,0,0
0,25.06,25.06,24.56,25.25,5,6,30,20,0.08,0.05,0.06,0.1,350,0.0,0,0
0,25.69,25.63,25.25,25.81,0,0,0,0,0.1,0.04,0.09,0.06,535,-2.20769230769,0,0
0,25.31,25.31,24.81,25.69,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0
0,25.13,25.19,24.56,25.44,0,0,0,0,0.06,0.04,0.06,0.06,355,0.0692307692308,0,0
0,25.44,25.44,24.94,25.56,0,0,0,0,0.06,0.05,0.05,0.06,370,-0.280769230769,0,0
0,25.06,25.06,24.56,25.13,2,2,11,7,0.08,0.05,0.06,0.09,345,0.0,0,0
0,26.06,25.94,25.75,26.19,0,0,0,0,0.07,0.05,0.06,0.06,970,-2.25769230769,0,0
0,25.13,25.13,24.63,25.44,0,0,0,0,0.08,0.05,0.06,0.07,360,0.0,0,0
0,25.38,25.44,25.0,25.81,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0
0,25.38,25.44,25.0,25.81,0,0,0,0,0.07,0.05,0.06,0.06,380,0.0,0,0
0,25.06,25.06,24.63,25.31,8,8,40,27,0.07,0.04,0.05,0.1,355,0.0,0,0
0,25.38,25.44,24.94,25.75,0,0,0,0,0.07,0.05,0.06,0.06,375,-0.107692307692,0,0
0,25.38,25.38,24.88,25.75,0,0,0,0,0.07,0.05,0.07,0.06,370,-0.0884615384615,0,0
1,25.63,25.38,25.19,26.0,124,40,76,54,0.11,0.05,0.06,0.06,380,0.238461538462,0,0
1,25.94,25.81,25.63,26.25,119,32,64,40,0.08,0.08,0.07,0.07,575,-0.992307692308,0,0
0,25.19,25.13,24.69,25.25,0,0,0,0,0.07,0.05,0.06,0.08,345,0.0,0,0
0,25.19,25.25,24.75,25.25,0,0,0,0,0.07,0.04,0.07,0.08,345,0.0,0,0
0,25.44,25.44,25.44,26.13,8,10,43,31,0.08,0.05,0.07,0.11,355,0.0,0,0
2,26.13,25.81,25.63,26.31,118,24,192,14,0.12,0.6,1.34,0.07,605,1.6,0,0
0,25.31,25.31,24.75,25.63,0,0,0,0,0.07,0.05,0.06,0.07,360,0.0,0,0
3,26.25,26.25,25.88,26.38,150,234,185,10,0.31,0.45,0.18,0.18,955,2.54615384615,0,0
0,25.06,25.13,24.75,25.75,10,10,46,32,0.08,0.05,0.06,0.1,355,0.0,0,0
0,25.19,25.19,24.63,25.5,0,0,0,0,0.07,0.06,0.06,0.06,360,0.0,0,0
0,25.19,25.19,24.63,25.5,0,0,0,0,0.08,0.05,0.06,0.06,360,0.0,0,0
0,25.06,25.06,24.44,25.31,2,2,13,8,0.08,0.05,0.06,0.07,355,-0.00769230769231,0,0
0,25.19,25.19,24.63,25.44,0,0,0,0,0.08,0.05,0.05,0.09,355,0.0,0,0
0,25.31,25.38,24.94,25.5,0,0,0,0,0.07,0.05,0.05,0.1,355,0.0,0,0
0,25.13,25.13,24.5,25.38,2,2,12,7,0.07,0.05,0.06,0.06,360,0.0192307692308,0,0
0,25.19,25.25,24.75,25.25,0,0,0,0,0.07,0.05,0.05,0.09,345,0.0,0,0
2,26.25,26.13,25.94,26.31,114,19,180,7,0.19,0.13,0.08,0.07,1020,-0.45,0,1
2,26.25,26.25,26.0,26.38,114,19,180,7,0.07,0.06,0.09,0.06,1035,-0.346153846154,0,0
0,25.31,25.31,25.19,26.0,18,20,75,54,0.08,0.06,0.06,0.1,355,0.0,0,0
0,25.13,25.13,24.56,25.19,0,0,0,0,0.08,0.04,0.06,0.08,345,0.0,0,0
0,25.13,25.06,24.56,25.19,0,0,0,0,0.07,0.04,0.05,0.08,345,0.0,0,0
0,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.06,365,-0.0846153846154,0,0
0,26.0,26.19,25.69,26.13,0,0,0,0,0.07,0.05,0.06,0.06,985,-2.61153846154,0,0
0,25.06,25.06,24.5,25.19,0,0,0,0,0.08,0.05,0.05,0.08,345,0.0,0,0
0,25.19,25.25,24.69,25.63,0,0,0,0,0.07,0.06,0.07,0.06,360,0.0,0,0
0,25.13,25.13,24.81,25.69,11,13,53,37,0.07,0.05,0.06,0.09,355,0.0,0,0
0,25.25,25.31,24.75,25.63,0,0,0,0,0.07,0.05,0.05,0.06,360,0.0,0,0
1,25.25,25.31,25.0,25.88,115,35,65,46,1.18,0.33,0.24,0.2,360,-0.00384615384615,1,0
2,25.94,26.13,25.81,25.94,146,231,175,22,0.19,0.22,0.47,0.09,810,1.80384615385,0,0
2,26.19,25.75,25.75,26.25,116,24,183,14,0.07,0.05,0.07,0.07,720,1.87307692308,1,0
3,25.75,26.19,25.63,25.81,7,6,36,24,0.38,0.57,0.16,0.1,500,2.08076923077,1,1
0,25.06,25.06,24.56,25.19,5,5,27,19,0.08,0.05,0.06,0.11,350,0.0,0,0
0,25.25,25.31,24.69,25.63,0,0,0,0,0.08,0.05,0.06,0.07,360,0.0,0,0
2,25.94,26.19,25.88,25.94,146,231,172,20,0.32,0.24,0.87,0.3,840,1.40769230769,0,1
2,25.88,25.75,25.25,26.19,160,249,78,58,0.42,0.73,0.08,0.07,420,1.53076923077,1,1
0,25.19,25.25,24.69,25.5,0,0,0,0,0.07,0.05,0.06,0.06,365,0.00384615384615,0,0
0,25.19,25.19,24.75,25.31,0,0,0,0,0.07,0.04,0.06,0.08,345,0.0,0,0
0,25.38,25.44,25.38,26.13,10,12,49,35,0.08,0.05,0.06,0.1,355,0.0,0,0
0,25.13,25.13,24.5,25.44,4,4,20,14,0.06,0.05,0.06,0.06,360,-0.0153846153846,0,0
0,25.19,25.19,24.88,25.75,13,14,59,42,0.08,0.04,0.06,0.11,355,0.0,0,0
1,25.94,25.81,25.63,26.38,120,34,69,43,1.75,0.06,0.55,0.06,570,-1.26538461538,1,0
0,25.19,25.13,24.81,25.75,10,12,51,35,0.09,0.05,0.08,0.06,360,0.103846153846,0,0
0,25.19,25.19,24.63,25.56,0,0,0,0,0.06,0.06,0.06,0.06,360,0.0,0,0
0,25.19,25.13,24.69,25.25,0,0,0,0,0.08,0.04,0.05,0.08,345,0.0,0,0
0,25.06,25.06,24.63,25.38,7,8,39,26,0.08,0.05,0.07,0.06,360,-0.0153846153846,0,0
0,25.06,25.06,24.63,25.31,6,6,32,22,0.08,0.05,0.06,0.1,350,0.0,0,0
0,25.69,25.75,25.38,25.75,0,0,0,0,0.07,0.04,0.05,0.09,650,-1.51153846154,0,0
0,25.31,25.38,25.0,25.44,0,0,0,0,0.07,0.04,0.05,0.09,355,0.0,0,0
0,25.44,25.44,25.25,26.13,0,0,3,2,0.08,0.05,0.06,0.11,350,0.0,0,0
2,25.94,26.13,25.81,25.94,146,230,174,21,0.12,0.82,0.11,0.09,800,1.69230769231,0,0
0,25.13,25.19,24.56,25.5,0,0,0,0,0.07,0.05,0.06,0.06,355,-0.0384615384615,0,0
0,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.04,0.07,0.1,355,0.0,0,0
0,25.19,25.25,24.63,25.44,0,0,0,0,0.08,0.05,0.06,0.09,355,0.0,0,0
0,25.31,25.31,24.94,25.38,0,0,0,0,0.07,0.05,0.05,0.08,345,-0.261538461538,0,0
0,25.13,25.13,24.81,25.75,11,12,53,36,0.08,0.05,0.07,0.07,360,0.0923076923077,0,0
0,25.19,25.19,24.88,25.81,13,14,59,42,0.08,0.06,0.07,0.07,360,-0.0846153846154,0,0
0,25.31,25.38,24.94,25.44,0,0,0,0,0.08,0.04,0.06,0.09,355,0.0,0,0
0,25.13,25.13,24.81,25.75,10,11,49,35,0.08,0.05,0.06,0.1,355,0.0,0,0
0,25.88,26.06,25.63,25.88,0,0,0,0,0.07,0.05,0.06,0.08,820,-0.976923076923,0,0
0,25.13,25.13,24.5,25.31,0,0,0,0,0.07,0.05,0.05,0.05,360,0.0,0,0
0,25.19,25.19,24.63,25.31,0,0,0,0,0.08,0.04,0.05,0.08,345,0.0,0,0
0,25.5,25.5,25.06,25.81,0,0,0,0,0.07,0.04,0.05,0.06,390,-0.934615384615,0,0
0,25.31,25.38,24.88,25.69,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0
0,25.31,25.31,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.09,355,0.0,0,0
0,25.44,25.44,25.44,26.19,8,10,41,30,0.08,0.05,0.06,0.1,355,0.0,0,0
0,25.06,25.0,24.5,25.31,5,6,29,20,0.08,0.05,0.06,0.06,360,0.0,0,0
1,25.44,25.25,25.0,25.88,122,35,63,45,0.27,0.08,0.07,0.06,360,0.0,0,0
0,25.31,25.31,25.19,25.94,17,20,73,53,0.07,0.04,0.06,0.11,355,0.0,0,0
2,25.94,26.0,25.38,26.25,162,253,82,61,0.6,1.55,0.38,0.32,490,-1.87307692308,1,0
3,25.63,26.38,25.5,25.75,9,9,50,30,0.21,0.37,0.29,0.12,390,0.580769230769,1,1
2,26.19,26.13,25.94,26.31,114,19,180,7,0.09,0.96,0.09,0.47,1025,0.480769230769,1,0
2,25.94,25.94,25.38,26.25,162,254,83,62,0.72,1.52,0.34,0.41,435,-2.27307692308,0,0
3,26.31,27.94,26.06,26.38,150,239,180,10,1.29,0.35,0.21,0.18,1220,1.28846153846,0,0
0,25.38,25.44,25.06,25.88,0,0,0,0,0.08,0.05,0.06,0.1,355,0.203846153846,0,0
1,25.94,26.81,25.5,26.25,120,25,45,34,0.1,0.06,0.06,0.06,430,0.846153846154,0,0
0,25.13,25.13,24.56,25.38,6,7,34,23,0.07,0.05,0.06,0.07,360,0.0,0,0
0,25.06,25.13,24.56,25.25,0,0,5,3,0.08,0.05,0.06,0.09,350,-0.165384615385,0,0
0,25.19,25.19,24.63,25.5,0,0,0,0,0.07,0.05,0.06,0.05,360,0.0230769230769,0,0
0,25.13,25.13,24.56,25.44,0,0,0,0,0.06,0.05,0.06,0.06,360,-0.0346153846154,0,0
0,25.06,25.06,24.63,25.31,7,7,37,24,0.11,0.09,0.09,0.05,360,0.0423076923077,0,0
0,25.44,25.44,25.25,26.0,0,0,0,0,0.08,0.06,0.06,0.1,350,0.0,0,0
0,25.31,25.31,25.19,25.94,18,20,77,55,0.08,0.05,0.06,0.1,355,0.0,0,0
0,25.81,25.75,25.5,26.06,0,0,0,0,0.06,0.05,0.07,0.06,770,-2.44230769231,0,0
0,25.44,25.44,25.44,26.13,13,16,65,47,0.08,0.12,0.11,0.1,355,0.0,0,0
0,25.19,25.25,24.69,25.5,0,0,0,0,0.07,0.05,0.06,0.09,355,0.0,0,0
0,25.13,25.13,24.5,25.38,0,0,3,2,0.07,0.04,0.05,0.07,355,-0.0653846153846,0,0
0,25.31,25.31,24.81,25.69,0,0,0,0,0.08,0.06,0.06,0.1,355,0.0,0,0
0,25.31,25.38,24.88,25.75,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0
0,25.38,25.38,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.06,375,0.0,0,0
3,25.81,26.13,25.69,25.88,5,7,24,22,2.56,0.31,0.45,0.2,575,3.8,0,1
2,26.19,26.13,25.94,26.25,114,19,180,7,2.18,0.14,0.67,0.09,1030,0.423076923077,0,0
1,26.0,26.81,25.5,26.38,119,23,33,24,0.08,0.06,0.07,0.07,480,1.18461538462,0,0
0,25.5,25.44,25.13,25.63,0,0,0,0,0.08,0.05,0.06,0.09,385,-0.3,0,0
0,25.94,27.0,25.5,26.31,14,14,69,50,0.07,0.07,0.06,0.07,620,0.142307692308,0,0
0,25.19,25.19,24.94,25.81,14,15,61,43,0.08,0.05,0.07,0.07,360,0.0384615384615,0,0
0,25.06,25.06,24.44,25.31,0,0,1,1,0.08,0.05,0.06,0.05,355,0.00769230769231,0,0
0,25.13,25.06,24.63,25.13,6,7,32,21,0.08,0.04,0.05,0.08,345,0.0,0,0
0,25.19,25.25,24.75,25.63,0,0,0,0,0.07,0.05,0.06,0.09,355,0.0,0,0
0,25.69,25.63,25.25,25.81,0,0,0,0,0.06,0.06,0.06,0.06,560,-2.07692307692,0,0
1,25.13,24.88,24.69,25.56,123,35,58,44,0.44,0.13,0.17,0.09,410,0.607692307692,1,0
0,25.5,25.5,25.06,25.69,0,0,0,0,0.07,0.05,0.06,0.06,385,-0.223076923077,0,0
0,25.13,25.13,24.56,25.19,0,0,0,0,0.08,0.04,0.05,0.09,345,0.0,0,0
0,26.0,25.94,25.69,26.19,0,0,0,0,0.07,0.04,0.06,0.07,970,-2.12692307692,0,0
0,25.31,25.38,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.06,370,-0.242307692308,0,0
0,25.38,25.44,25.0,25.88,0,0,0,0,0.08,0.06,0.06,0.1,355,0.0,0,0
0,25.38,25.44,25.0,25.88,0,0,0,0,0.07,0.05,0.05,0.1,355,0.0,0,0
0,25.63,25.63,25.31,25.69,0,0,0,0,0.07,0.05,0.06,0.09,560,-1.93461538462,0,0
3,26.25,26.25,25.88,26.38,150,234,185,10,0.21,0.9,0.35,0.29,975,2.07692307692,0,1
0,25.5,25.5,25.13,25.63,0,0,0,0,0.08,0.05,0.06,0.09,390,-1.70769230769,0,0
0,25.69,25.75,25.38,25.94,0,0,0,0,0.06,0.06,0.07,0.07,675,-2.15384615385,0,0
0,25.88,25.81,25.5,26.0,0,0,0,0,0.07,0.05,0.06,0.07,790,-1.89615384615,0,0
0,25.38,25.31,24.81,25.75,0,0,0,0,0.08,0.04,0.06,0.06,370,0.0,0,0
0,25.13,25.06,24.63,25.19,6,6,31,20,0.08,0.05,0.05,0.08,345,0.0,0,0
0,25.38,25.44,25.06,25.88,0,0,0,0,0.07,0.05,0.06,0.1,355,3.0792046480700007e-18,0,0
0,25.25,25.19,25.0,25.81,14,15,62,45,0.07,0.05,0.07,0.06,360,-0.0807692307692,0,0
0,25.31,25.31,24.94,25.44,0,0,0,0,0.08,0.04,0.05,0.08,345,-0.184615384615,0,0
0,25.81,25.75,25.38,26.13,0,0,0,0,0.06,0.04,0.06,0.06,720,-2.02692307692,0,0
0,25.56,25.63,25.19,25.94,0,0,0,0,0.07,0.05,0.06,0.07,480,-1.36153846154,0,0
1,25.88,26.75,25.44,26.31,121,26,49,35,0.94,0.11,0.11,0.07,415,-0.130769230769,0,0
0,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.04,0.06,0.09,355,0.0,0,0
0,25.13,25.13,24.56,25.19,0,0,0,0,0.08,0.05,0.05,0.08,345,0.0,0,0
0,25.44,25.44,25.25,26.06,0,0,0,0,0.08,0.06,0.06,0.1,350,0.0,0,0
2,25.69,28.38,25.19,26.0,155,242,190,60,0.57,0.15,0.77,0.19,645,0.426923076923,1,0
0,25.31,25.38,24.94,25.69,0,0,0,0,0.08,0.06,0.06,0.11,355,0.0,0,0
3,26.31,27.94,26.13,26.44,142,227,173,10,1.01,1.0,2.15,0.72,1265,2.15769230769,1,1
0,25.75,25.75,25.44,26.06,0,0,0,0,0.07,0.05,0.06,0.07,715,-1.99230769231,0,0
0,25.19,25.13,24.69,25.25,0,0,0,0,0.08,0.05,0.06,0.08,345,0.0,0,0
0,25.13,25.13,24.75,25.56,9,10,45,30,0.08,0.06,0.06,0.06,360,-0.0923076923077,0,0
0,25.06,25.13,24.63,25.31,6,6,33,21,0.08,0.06,0.07,0.1,350,0.0,0,0
0,25.13,25.19,24.56,25.5,0,0,0,0,0.07,0.04,0.06,0.07,355,-0.192307692308,0,0
0,25.19,25.25,24.69,25.5,0,0,0,0,0.07,0.05,0.06,0.1,355,0.0,0,0
0,25.06,25.06,24.69,25.56,9,10,45,30,0.08,0.05,0.06,0.1,355,0.0,0,0
2,26.25,26.13,25.94,26.25,114,19,180,7,1.48,0.82,0.45,0.35,1005,-0.130769230769,0,0
0,25.38,25.44,25.06,25.88,0,0,0,0,0.08,0.05,0.07,0.1,355,0.0423076923077,0,0
0,25.44,25.44,25.19,26.0,0,0,0,0,0.07,0.06,0.06,0.09,350,0.0384615384615,0,0
0,25.38,25.44,24.94,25.69,0,0,0,0,0.07,0.05,0.06,0.06,375,-0.00384615384615,0,0
0,25.44,25.5,25.06,25.81,0,0,0,0,0.07,0.05,0.06,0.07,385,-0.119230769231,0,0
0,25.19,25.19,24.75,25.19,0,0,0,0,0.08,0.05,0.06,0.09,345,0.0,0,0
0,25.13,25.13,24.63,25.38,6,7,35,23,0.07,0.05,0.05,0.06,360,0.0,0,0
0,25.69,25.63,25.31,25.81,0,0,0,0,0.07,0.05,0.07,0.06,565,-2.19230769231,0,0
0,25.69,25.69,25.31,25.81,0,0,0,0,0.07,0.05,0.06,0.06,630,-2.33461538462,0,0
0,25.13,25.13,24.56,25.38,0,0,0,0,0.08,0.06,0.06,0.06,355,-0.153846153846,0,0
3,25.81,26.13,25.81,25.88,4,5,33,15,0.36,0.33,0.15,0.1,685,3.77692307692,1,1
0,25.19,25.19,24.63,25.5,0,0,0,0,0.07,0.05,0.06,0.06,360,3.0792046480700007e-18,0,0
